code;cost
111_32;736270
111_33;259037
111_34;119968
111_35;587746
111_36;87542
111_37;282009
111_38;139583
111_39;132451
111_40;202038
111_41;793605
111_42;1170169
111_43;82758
111_44;75500
111_45;273996
111_46;500327
111_47;239674
111_48;212397
111_49;111087
111_50;586211
111_51;310537
111_52;1569181
111_53;1146204
111_54;538742
111_55;389557
111_56;246489
111_57;229103
111_58;702857
111_59;47058
111_60;108018
111_61;462354
111_62;475507
111_63;396599
111_64;739705
111_65;545305
111_66;154701
111_67;1684580
111_68;328991
111_69;300549
111_70;554488
111_71;51520
111_72;402452
111_73;590968
111_74;1324840
111_75;531755
111_76;578716
111_77;79314
111_78;267509
111_79;88331
111_80;720325
111_81;223234
111_82;325143
111_83;149745
111_84;620904
111_85;157365
111_86;277965
111_87;262925
111_88;175034
111_89;638648
111_90;133432
111_91;366252
111_92;731299
111_93;128582
111_94;154875
111_95;588895
111_96;596868
111_97;530754
111_98;474621
111_99;740390
111_100;308066
111_101;510687
111_102;1325686
111_103;653997
111_104;938225
111_105;454527
111_106;115768
111_107;1213513
111_108;476753
111_109;26756
111_110;1035140
111_111;0
111_112;271427
111_113;451642
111_114;587926
111_115;764892
111_116;697290
111_117;1139542
111_118;975077
111_119;720182
111_120;496115
111_121;919349
111_122;344957
111_123;375130
111_124;547851
111_125;558143
111_126;965958
111_127;336000
111_128;890278
111_129;743764
111_130;923515
111_131;557423
111_132;758682
111_133;563253
111_134;805022
111_135;902828
111_136;821777
111_137;826830
111_138;593598
111_139;675520
111_140;746781
112_1;1654199
112_2;408254
112_3;111964
112_4;212731
112_5;141238
112_6;580849
112_7;263441
112_8;177945
112_9;567850
112_10;153327
112_11;668850
112_12;1407274
112_13;136533
112_14;721522
112_15;44190
112_16;580376
112_17;131163
112_18;141546
112_19;1647113
112_20;474115
112_21;284720
112_22;673034
112_23;569570
112_24;472316
112_25;371831
112_26;485545
112_27;514894
112_28;514273
112_29;280465
112_30;696451
112_31;429828
112_32;560225
112_33;365381
112_34;224744
112_35;365007
112_36;241745
112_37;541919
112_38;290189
112_39;391721
112_40;86321
112_41;631788
112_42;1354359
112_43;312534
112_44;233836
112_45;46114
112_46;295540
112_47;122746
112_48;62530
112_49;226088
112_50;379068
112_51;232354
112_52;1816407
112_53;1322970
112_54;524658
112_55;351640
112_56;127284
112_57;69379
112_58;539232
112_59;224820
112_60;346551
112_61;706307
112_62;230083
112_63;409297
112_64;740829
112_65;331441
112_66;185554
112_67;1900669
112_68;588901
112_69;560459
112_70;814286
112_71;310623
112_72;662363
112_73;850767
112_74;1501605
112_75;299437
112_76;838627
112_77;338577
112_78;72858
112_79;236636
112_80;532980
112_81;483145
112_82;585053
112_83;147052
112_84;432955
112_85;187973
112_86;93167
112_87;336937
112_88;305503
112_89;451303
112_90;298308
112_91;102108
112_92;739171
112_93;388180
112_94;348476
112_95;325863
112_96;352580
112_97;694762
112_98;277282
112_99;576766
112_100;477743
112_101;519519
112_102;1585024
112_103;514718
112_104;786723
112_105;277166
112_106;375679
112_107;1396935
112_108;299452
112_109;285910
112_110;1188283
112_111;263531
112_112;0
112_113;608052
112_114;369424
112_115;577267
112_116;509341
112_117;1398881
112_118;823574
112_119;979520
112_120;273325
112_121;1020643
112_122;258394
112_123;223964
112_124;807761
112_125;368578
112_126;814455
112_127;239685
112_128;1149616
112_129;922034
112_130;835674
112_131;416075
112_132;774758
112_133;318966
112_134;1064360
112_135;1087202
112_136;801084
112_137;845495
112_138;404757
112_139;488722
112_140;585877
113_1;1217385
113_2;227649
113_3;636717
113_4;410278
113_5;654355
113_6;617044
113_7;345527
113_8;455627
113_9;605104
113_10;650835
113_11;456193
113_12;894045
113_13;633754
113_14;469962
113_15;613897
113_16;609465
113_17;602977
113_18;642006
113_19;1210243
113_20;496774
113_21;365325
113_22;192476
113_23;326768
113_24;525832
113_25;257654
113_26;128739
113_27;560490
113_28;553433
113_29;648685
113_30;167667
113_31;678923
113_32;717934
113_33;245267
113_34;558730
113_35;730565
113_36;391878
113_37;587920
113_38;338969
113_39;425696
113_40;529283
113_41;699044
113_42;776431
113_43;382108
113_44;409336
113_45;638847
113_46;627922
113_47;654212
113_48;556812
113_49;396584
113_50;703366
113_51;416755
113_52;1372461
113_53;716254
113_54;392981
113_55;362782
113_56;662369
113_57;540261
113_58;654621
113_59;450996
113_60;382273
113_61;364041
113_62;683648
113_63;259195
113_64;479959
113_65;680136
113_66;589662
113_67;1415288
113_68;622377
113_69;598617
113_70;649921
113_71;427693
113_72;659583
113_73;690233
113_74;894890
113_75;696434
113_76;688028
113_77;440345
113_78;654069
113_79;527093
113_80;756687
113_81;536106
113_82;609676
113_83;576243
113_84;705327
113_85;425019
113_86;673804
113_87;274099
113_88;315905
113_89;710523
113_90;333897
113_91;646356
113_92;429786
113_93;451621
113_94;308033
113_95;835155
113_96;775982
113_97;87178
113_98;604091
113_99;694920
113_100;152317
113_101;268377
113_102;1149647
113_103;594263
113_104;798492
113_105;543810
113_106;471888
113_107;792151
113_108;555900
113_109;431147
113_110;588404
113_111;445059
113_112;607588
113_113;0
113_114;715510
113_115;811590
113_116;763002
113_117;1039110
113_118;806713
113_119;732795
113_120;662939
113_121;478061
113_122;410311
113_123;491704
113_124;674326
113_125;657253
113_126;823289
113_127;424669
113_128;811431
113_129;315682
113_130;717398
113_131;544939
113_132;375447
113_133;744162
113_134;833773
113_135;544612
113_136;607080
113_137;402960
113_138;684276
113_139;693917
113_140;666054
114_1;1934578
114_2;643044
114_3;485952
114_4;502850
114_5;515130
114_6;903756
114_7;479192
114_8;498410
114_9;890757
114_10;527227
114_11;976974
114_12;1617003
114_13;510801
114_14;1018788
114_15;418946
114_16;903283
114_17;506759
114_18;515638
114_19;1927436
114_20;795954
114_21;586489
114_22;722226
114_23;859347
114_24;795223
114_25;609189
114_26;595678
114_27;837801
114_28;837181
114_29;100088
114_30;754620
114_31;123929
114_32;264706
114_33;555688
114_34;600340
114_35;30049
114_36;545975
114_37;864827
114_38;567953
114_39;707303
114_40;410095
114_41;371281
114_42;1499389
114_43;619815
114_44;543301
114_45;407263
114_46;94660
114_47;496278
114_48;422716
114_49;513765
114_50;25184
114_51;343925
114_52;2090738
114_53;1394423
114_54;442491
114_55;361359
114_56;497940
114_57;381028
114_58;286615
114_59;547958
114_60;655188
114_61;989647
114_62;152933
114_63;469410
114_64;601101
114_65;46361
114_66;561150
114_67;2138246
114_68;911808
114_69;883366
114_70;1133039
114_71;629997
114_72;985270
114_73;1169576
114_74;1573059
114_75;72589
114_76;1160446
114_77;659130
114_78;433904
114_79;601362
114_80;206080
114_81;806052
114_82;907961
114_83;522648
114_84;105171
114_85;461456
114_86;454080
114_87;504942
114_88;554023
114_89;124495
114_90;582177
114_91;277308
114_92;645585
114_93;708733
114_94;634586
114_95;404065
114_96;171741
114_97;783835
114_98;121170
114_99;299825
114_100;679950
114_101;527817
114_102;1866356
114_103;286392
114_104;540849
114_105;174636
114_106;698586
114_107;1480603
114_108;162297
114_109;606464
114_110;1239775
114_111;587446
114_112;376660
114_113;722958
114_114;0
114_115;249483
114_116;181557
114_117;1692865
114_118;577700
114_119;1279336
114_120;97371
114_121;1063979
114_122;322274
114_123;256045
114_124;1130649
114_125;79712
114_126;568581
114_127;319541
114_128;1443536
114_129;1012080
114_130;609801
114_131;243146
114_132;748436
114_133;139921
114_134;1370917
114_135;1267478
114_136;589946
114_137;831745
114_138;84595
114_139;187030
114_140;336066
115_1;2034075
115_2;755897
115_3;693471
115_4;660517
115_5;722649
115_6;1076759
115_7;599015
115_8;672694
115_9;1063759
115_10;734746
115_11;1096446
115_12;1712788
115_13;718320
115_14;1132062
115_15;626465
115_16;1076285
115_17;714278
115_18;723157
115_19;2026933
115_20;966686
115_21;735814
115_22;732747
115_23;972200
115_24;968226
115_25;722042
115_26;694219
115_27;1010803
115_28;1010183
115_29;305962
115_30;779899
115_31;148784
115_32;198262
115_33;663525
115_34;803783
115_35;279408
115_36;699427
115_37;1037829
115_38;694913
115_39;866750
115_40;607915
115_41;305474
115_42;1595173
115_43;773285
115_44;705616
115_45;614782
115_46;285851
115_47;703797
115_48;621305
115_49;667405
115_50;225451
115_51;466875
115_52;2189719
115_53;1403366
115_54;438889
115_55;455368
115_56;705459
115_57;579613
115_58;225105
115_59;723918
115_60;801997
115_61;1099256
115_62;374742
115_63;560351
115_64;572091
115_65;261678
115_66;765309
115_67;2233967
115_68;1084811
115_69;1056369
115_70;1284857
115_71;794769
115_72;1158272
115_73;1326164
115_74;1579310
115_75;312304
115_76;1319773
115_77;824265
115_78;641423
115_79;789444
115_80;57201
115_81;979054
115_82;1080963
115_83;726807
115_84;145482
115_85;623052
115_86;661599
115_87;614216
115_88;673846
115_89;130140
115_90;709964
115_91;485675
115_92;616575
115_93;875496
115_94;754409
115_95;615268
115_96;408632
115_97;873928
115_98;301865
115_99;234017
115_100;785475
115_101;557697
115_102;1965853
115_103;255746
115_104;475041
115_105;314778
115_106;871608
115_107;1559212
115_108;294335
115_109;778295
115_110;1219238
115_111;765076
115_112;584179
115_113;818742
115_114;249359
115_115;0
115_116;69713
115_117;1803254
115_118;511893
115_119;1392609
115_120;314170
115_121;1043442
115_122;440335
115_123;396742
115_124;1297786
115_125;208798
115_126;502774
115_127;442479
115_128;1553925
115_129;1101448
115_130;545046
115_131;267588
115_132;725007
115_133;376813
115_134;1484190
115_135;1363354
115_136;539374
115_137;803099
115_138;172674
115_139;118009
115_140;271415
116_1;1985758
116_2;702368
116_3;625817
116_4;595723
116_5;654995
116_6;1009429
116_7;545426
116_8;605365
116_9;996429
116_10;667092
116_11;1042917
116_12;1664471
116_13;650666
116_14;1078533
116_15;558811
116_16;1008955
116_17;646624
116_18;655504
116_19;1978616
116_20;900457
116_21;673896
116_22;685938
116_23;918671
116_24;900896
116_25;668514
116_26;645903
116_27;943473
116_28;942853
116_29;238308
116_30;731638
116_31;87835
116_32;158447
116_33;612465
116_34;736453
116_35;211754
116_36;635493
116_37;970499
116_38;641324
116_39;802732
116_40;540261
116_41;265658
116_42;1546857
116_43;709351
116_44;640934
116_45;547128
116_46;218197
116_47;636143
116_48;553651
116_49;603387
116_50;157797
116_51;412628
116_52;2141402
116_53;1359055
116_54;394767
116_55;407052
116_56;637805
116_57;511960
116_58;185289
116_59;656589
116_60;744768
116_61;1048855
116_62;307088
116_63;512034
116_64;532275
116_65;194024
116_66;697655
116_67;2185686
116_68;1017481
116_69;989039
116_70;1228214
116_71;729939
116_72;1090942
116_73;1264751
116_74;1536074
116_75;244650
116_76;1255875
116_77;759471
116_78;573769
116_79;722114
116_80;38746
116_81;911725
116_82;1013633
116_83;659153
116_84;77828
116_85;555722
116_86;593946
116_87;561471
116_88;620257
116_89;64172
116_90;656375
116_91;418021
116_92;576760
116_93;810919
116_94;700820
116_95;547614
116_96;340979
116_97;825647
116_98;234211
116_99;194202
116_100;736494
116_101;509437
116_102;1917536
116_103;215931
116_104;435226
116_105;250219
116_106;804278
116_107;1510931
116_108;237202
116_109;710965
116_110;1179423
116_111;697746
116_112;516525
116_113;770426
116_114;181705
116_115;69985
116_116;0
116_117;1752190
116_118;472078
116_119;1339081
116_120;246516
116_121;1003627
116_122;386806
116_123;334347
116_124;1233887
116_125;141144
116_126;462958
116_127;388233
116_128;1502860
116_129;1053168
116_130;505231
116_131;219271
116_132;685192
116_133;309159
116_134;1430661
116_135;1315037
116_136;499559
116_137;763284
116_138;105020
116_139;78194
116_140;231599
117_1;449312
117_2;1054573
117_3;1357077
117_4;1208386
117_5;1368074
117_6;875127
117_7;1216789
117_8;1225220
117_9;879094
117_10;1351159
117_11;732459
117_12;685980
117_13;1347588
117_14;681647
117_15;1376930
117_16;868398
117_17;1318810
117_18;1354933
117_19;465939
117_20;935982
117_21;1122193
117_22;1214688
117_23;841691
117_24;937520
117_25;1092732
117_26;1112411
117_27;904027
117_28;901315
117_29;1608189
117_30;1173537
117_31;1659991
117_32;1704890
117_33;1144149
117_34;1252934
117_35;1701488
117_36;1164441
117_37;893228
117_38;1138545
117_39;1009939
117_40;1330053
117_41;1696210
117_42;764104
117_43;1093114
117_44;1174437
117_45;1406962
117_46;1598845
117_47;1372641
117_48;1341507
117_49;1191181
117_50;1674289
117_51;1349165
117_52;738990
117_53;1012001
117_54;1393626
117_55;1348346
117_56;1379455
117_57;1357118
117_58;1642449
117_59;1174437
117_60;1059150
117_61;711416
117_62;1599486
117_63;1246067
117_64;1508280
117_65;1651059
117_66;1287668
117_67;917356
117_68;869645
117_69;882883
117_70;592035
117_71;1083234
117_72;806440
117_73;564876
117_74;1063710
117_75;1652434
117_76;584228
117_77;1053612
117_78;1400475
117_79;1221297
117_80;1742323
117_81;925453
117_82;860401
117_83;1282712
117_84;1685656
117_85;1249514
117_86;1410931
117_87;1193019
117_88;1150150
117_89;1691591
117_90;1124485
117_91;1494266
117_92;1452646
117_93;1008125
117_94;1071019
117_95;1716910
117_96;1720267
117_97;1036210
117_98;1573036
117_99;1684124
117_100;1022981
117_101;1291449
117_102;325124
117_103;1582043
117_104;1808369
117_105;1514734
117_106;1025000
117_107;872103
117_108;1526824
117_109;1106191
117_110;1240891
117_111;1132970
117_112;1400537
117_113;1042562
117_114;1686433
117_115;1797227
117_116;1745774
117_117;0
117_118;1840154
117_119;413037
117_120;1616550
117_121;1292822
117_122;1369573
117_123;1445173
117_124;610727
117_125;1628177
117_126;1836101
117_127;1371869
117_128;245401
117_129;938081
117_130;1747483
117_131;1530575
117_132;1397059
117_133;1686652
117_134;370810
117_135;725640
117_136;1635401
117_137;1413421
117_138;1659760
117_139;1679553
117_140;1660711
118_1;2017320
118_2;893012
118_3;941697
118_4;866095
118_5;971002
118_6;1284729
118_7;793438
118_8;883949
118_9;1271729
118_10;983015
118_11;1246374
118_12;1685928
118_13;965697
118_14;1263491
118_15;873926
118_16;1284255
118_17;949280
118_18;970862
118_19;2010178
118_20;1171600
118_21;933623
118_22;695775
118_23;1110541
118_24;1176196
118_25;878111
118_26;743737
118_27;1218773
118_28;1218153
118_29;619837
118_30;745331
118_31;456765
118_32;326399
118_33;805136
118_34;1016477
118_35;609119
118_36;903517
118_37;1245799
118_38;889757
118_39;1070150
118_40;835502
118_41;211605
118_42;1562694
118_43;970147
118_44;911022
118_45;867844
118_46;590190
118_47;952726
118_48;851696
118_49;872703
118_50;555162
118_51;668105
118_52;2169840
118_53;1325557
118_54;455283
118_55;595532
118_56;955475
118_57;810004
118_58;298235
118_59;935085
118_60;997699
118_61;1157570
118_62;700117
118_63;637407
118_64;397232
118_65;589809
118_66;985757
118_67;2200307
118_68;1292781
118_69;1264339
118_70;1443226
118_71;999683
118_72;1366242
118_73;1483654
118_74;1484817
118_75;640435
118_76;1481449
118_77;1029179
118_78;895944
118_79;1002138
118_80;458491
118_81;1187024
118_82;1288933
118_83;947255
118_84;480951
118_85;830646
118_86;916252
118_87;760326
118_88;857841
118_89;461347
118_90;904148
118_91;769855
118_92;459493
118_93;1080410
118_94;935320
118_95;911947
118_96;736763
118_97;854705
118_98;588867
118_99;279185
118_100;871020
118_101;557103
118_102;1953930
118_103;322881
118_104;99720
118_105;554444
118_106;1079578
118_107;1513075
118_108;534380
118_109;984839
118_110;1066041
118_111;976075
118_112;830416
118_113;813958
118_114;579070
118_115;513395
118_116;473307
118_117;1846834
118_118;0
118_119;1526324
118_120;638257
118_121;890245
118_122;633717
118_123;618665
118_124;1467335
118_125;518303
118_126;42151
118_127;642106
118_128;1608772
118_129;1072113
118_130;162712
118_131;421972
118_132;571462
118_133;704944
118_134;1627302
118_135;1337763
118_136;283776
118_137;629731
118_138;496075
118_139;395721
118_140;244996
119_1;770050
119_2;654617
119_3;944388
119_4;796217
119_5;955385
119_6;462442
119_7;807500
119_8;812531
119_9;466409
119_10;938470
119_11;319770
119_12;771562
119_13;934899
119_14;272145
119_15;964241
119_16;455713
119_17;906121
119_18;942244
119_19;783273
119_20;523298
119_21;710024
119_22;930879
119_23;433537
119_24;524835
119_25;683073
119_26;792239
119_27;491342
119_28;488630
119_29;1197392
119_30;891239
119_31;1251335
119_32;1311007
119_33;752022
119_34;840245
119_35;1292412
119_36;752272
119_37;480543
119_38;726376
119_39;597250
119_40;917364
119_41;1359629
119_42;789091
119_43;680578
119_44;761748
119_45;994273
119_46;1189769
119_47;959952
119_48;928818
119_49;779012
119_50;1265212
119_51;940088
119_52;1049216
119_53;983027
119_54;1079165
119_55;955944
119_56;966766
119_57;944429
119_58;1274928
119_59;761748
119_60;646593
119_61;378014
119_62;1188689
119_63;903701
119_64;1216310
119_65;1241982
119_66;874979
119_67;1213229
119_68;456960
119_69;470198
119_70;179350
119_71;670545
119_72;394514
119_73;152951
119_74;1084104
119_75;1241637
119_76;172303
119_77;640923
119_78;987787
119_79;808608
119_80;1338880
119_81;512768
119_82;447716
119_83;870023
119_84;1276579
119_85;837345
119_86;998242
119_87;794404
119_88;738661
119_89;1282934
119_90;712316
119_91;1081577
119_92;1168621
119_93;595436
119_94;658850
119_95;1304221
119_96;1309470
119_97;751965
119_98;1163239
119_99;1313301
119_100;670348
119_101;978265
119_102;647118
119_103;1221487
119_104;1492157
119_105;1105657
119_106;612286
119_107;894198
119_108;1117747
119_109;693502
119_110;1067134
119_111;720282
119_112;987848
119_113;739947
119_114;1277356
119_115;1390918
119_116;1337117
119_117;420061
119_118;1526914
119_119;0
119_120;1205753
119_121;1025713
119_122;960497
119_123;1036096
119_124;198802
119_125;1219100
119_126;1519889
119_127;962792
119_128;170896
119_129;676441
119_130;1453749
119_131;1132232
119_132;1113998
119_133;1275855
119_134;104314
119_135;628384
119_136;1343431
119_137;1135756
119_138;1250683
119_139;1281404
119_140;1313230
120_1;1865487
120_2;572784
120_3;389413
120_4;424885
120_5;418591
120_6;813106
120_7;406592
120_8;408066
120_9;800107
120_10;430688
120_11;899451
120_12;1550052
120_13;414262
120_14;945555
120_15;322407
120_16;812633
120_17;410219
120_18;419099
120_19;1858345
120_20;706372
120_21;508525
120_22;706961
120_23;788187
120_24;704573
120_25;538553
120_26;541972
120_27;747151
120_28;746530
120_29;25461
120_30;737955
120_31;183756
120_32;323961
120_33;486397
120_34;503801
120_35;94130
120_36;468011
120_37;774176
120_38;489988
120_39;622942
120_40;315028
120_41;430225
120_42;1443052
120_43;541764
120_44;462585
120_45;310724
120_46;52019
120_47;399739
120_48;327648
120_49;435801
120_50;108247
120_51;272969
120_52;2021647
120_53;1373757
120_54;437542
120_55;330000
120_56;401401
120_57;285960
120_58;345559
120_59;456977
120_60;577136
120_61;919387
120_62;62164
120_63;439365
120_64;616457
120_65;58973
120_66;464611
120_67;2071819
120_68;821158
120_69;792716
120_70;1045507
120_71;541844
120_72;894620
120_73;1081988
120_74;1552393
120_75;36580
120_76;1070884
120_77;569798
120_78;337365
120_79;506294
120_80;269947
120_81;715402
120_82;817310
120_83;426109
120_84;169038
120_85;382988
120_86;357541
120_87;438098
120_88;479119
120_89;188362
120_90;504213
120_91;180881
120_92;647552
120_93;619401
120_94;557778
120_95;307922
120_96;115518
120_97;750018
120_98;69490
120_99;358768
120_100;610858
120_101;512692
120_102;1797264
120_103;336470
120_104;599792
120_105;136099
120_106;607936
120_107;1455026
120_108;139959
120_109;517131
120_110;1227898
120_111;496465
120_112;280121
120_113;670063
120_114;96955
120_115;313350
120_116;245425
120_117;1622605
120_118;636644
120_119;1205449
120_120;0
120_121;1052446
120_122;260410
120_123;180549
120_124;1040018
120_125;119771
120_126;627524
120_127;250477
120_128;1373276
120_129;979570
120_130;667165
120_131;250951
120_132;741019
120_133;83698
120_134;1295215
120_135;1201966
120_136;639660
120_137;824516
120_138;146286
120_139;246629
120_140;395010
121_1;1242333
121_2;709997
121_3;1066155
121_4;847013
121_5;1087957
121_6;1096596
121_7;770663
121_8;892587
121_9;1084676
121_10;1084437
121_11;883545
121_12;847609
121_13;1067356
121_14;857746
121_15;1035581
121_16;1088377
121_17;1036579
121_18;1075608
121_19;1220738
121_20;977702
121_21;839600
121_22;356738
121_23;796029
121_24;1007176
121_25;724951
121_26;555836
121_27;1041418
121_28;1034362
121_29;1032445
121_30;333184
121_31;957490
121_32;894504
121_33;683822
121_34;1032747
121_35;1090636
121_36;853012
121_37;1068848
121_38;802071
121_39;907077
121_40;950743
121_41;820420
121_42;717253
121_43;856383
121_44;870469
121_45;1060530
121_46;1006008
121_47;1084646
121_48;978495
121_49;842682
121_50;1040980
121_51;824138
121_52;1329627
121_53;453088
121_54;629228
121_55;731502
121_56;1094035
121_57;959056
121_58;833049
121_59;912814
121_60;861397
121_61;729377
121_62;1088055
121_63;625429
121_64;493333
121_65;1048147
121_66;1048480
121_67;1338314
121_68;1101741
121_69;1078189
121_70;1029948
121_71;901967
121_72;1132903
121_73;1052494
121_74;611935
121_75;1080849
121_76;1064004
121_77;919509
121_78;1075752
121_79;1001110
121_80;988863
121_81;1017451
121_82;1088588
121_83;1016736
121_84;993942
121_85;854240
121_86;1095488
121_87;694270
121_88;770401
121_89;981348
121_90;805194
121_91;1059019
121_92;441160
121_93;933001
121_94;786405
121_95;1242537
121_96;1167968
121_97;414474
121_98;983592
121_99;852060
121_100;636825
121_101;547606
121_102;1247410
121_103;789596
121_104;898973
121_105;919823
121_106;953268
121_107;653186
121_108;916862
121_109;905421
121_110;180360
121_111;919333
121_112;1026383
121_113;485396
121_114;1063691
121_115;1043766
121_116;1003679
121_117;1300381
121_118;890237
121_119;1027993
121_120;1052466
121_121;0
121_122;815258
121_123;893810
121_124;1069395
121_125;984271
121_126;911186
121_127;831855
121_128;1101125
121_129;365097
121_130;747097
121_131;821785
121_132;328350
121_133;1136148
121_134;1130243
121_135;581134
121_136;616471
121_137;269044
121_138;986625
121_139;926092
121_140;809888
122_1;1612581
122_2;323098
122_3;351996
122_4;232457
122_5;382409
122_6;651039
122_7;160450
122_8;250643
122_9;638040
122_10;384893
122_11;658232
122_12;1295721
122_13;366963
122_14;698843
122_15;298195
122_16;650566
122_17;339668
122_18;372129
122_19;1605439
122_20;537910
122_21;300382
122_22;464836
122_23;539401
122_24;542506
122_25;289244
122_26;286772
122_27;585084
122_28;584464
122_29;248062
122_30;494311
122_31;298355
122_32;391393
122_33;233923
122_34;391015
122_35;334433
122_36;269828
122_37;612110
122_38;256516
122_39;437414
122_40;216757
122_41;448728
122_42;1187203
122_43;336905
122_44;277333
122_45;307432
122_46;231790
122_47;370315
122_48;246902
122_49;239014
122_50;307233
122_51;34844
122_52;1768741
122_53;1128833
122_54;267472
122_55;93245
122_56;378739
122_57;208586
122_58;357980
122_59;301495
122_60;364963
122_61;669701
122_62;277377
122_63;195033
122_64;483643
122_65;284003
122_66;365078
122_67;1817488
122_68;659091
122_69;630649
122_70;846292
122_71;365993
122_72;732553
122_73;887600
122_74;1307469
122_75;293047
122_76;881866
122_77;395489
122_78;334808
122_79;372445
122_80;385901
122_81;553335
122_82;655244
122_83;326576
122_84;318600
122_85;197340
122_86;355105
122_87;182929
122_88;235281
122_89;329955
122_90;271566
122_91;246685
122_92;481984
122_93;446721
122_94;315844
122_95;429879
122_96;367090
122_97;499281
122_98;207959
122_99;395513
122_100;357953
122_101;275836
122_102;1544359
122_103;309120
122_104;593348
122_105;147678
122_106;445889
122_107;1205918
122_108;159768
122_109;351149
122_110;985226
122_111;342437
122_112;262826
122_113;414863
122_114;319378
122_115;437939
122_116;384138
122_117;1372920
122_118;630200
122_119;959390
122_120;257130
122_121;812794
122_122;0
122_123;82092
122_124;859878
122_125;261121
122_126;621081
122_127;18130
122_128;1123590
122_129;728833
122_130;593245
122_131;212546
122_132;521424
122_133;334695
122_134;1050971
122_135;945204
122_136;545378
122_137;596558
122_138;292704
122_139;339392
122_140;401904
123_1;1690010
123_2;398228
123_3;332281
123_4;263975
123_5;363242
123_6;682921
123_7;232036
123_8;278856
123_9;669921
123_10;367553
123_11;727570
123_12;1374403
123_13;349624
123_14;772414
123_15;266412
123_16;682447
123_17;332175
123_18;354789
123_19;1682868
123_20;570481
123_21;340612
123_22;542949
123_23;614530
123_24;574387
123_25;364309
123_26;366893
123_27;616965
123_28;616345
123_29;168128
123_30;572443
123_31;247443
123_32;369352
123_33;311120
123_34;410237
123_35;263968
123_36;303223
123_37;643991
123_38;317196
123_39;470545
123_40;216889
123_41;428503
123_42;1265884
123_43;377081
123_44;309412
123_45;271730
123_46;160057
123_47;346007
123_48;233719
123_49;271201
123_50;241985
123_51;95668
123_52;1846170
123_53;1208246
123_54;307462
123_55;164452
123_56;351732
123_57;191804
123_58;335947
123_59;330080
123_60;412161
123_61;744831
123_62;195529
123_63;273853
123_64;527205
123_65;214815
123_66;375375
123_67;1896170
123_68;690973
123_69;662531
123_70;896028
123_71;398564
123_72;764434
123_73;932565
123_74;1386881
123_75;212621
123_76;923688
123_77;428060
123_78;299106
123_79;395898
123_80;346103
123_81;585216
123_82;687125
123_83;336873
123_84;254005
123_85;227513
123_86;319414
123_87;261270
123_88;305979
123_89;271478
123_90;331421
123_91;184517
123_92;527107
123_93;479292
123_94;384986
123_95;351883
123_96;284998
123_97;579326
123_98;131399
123_99;373481
123_100;435382
123_101;350284
123_102;1621788
123_103;296070
123_104;577023
123_105;82809
123_106;477770
123_107;1285963
123_108;103251
123_109;383720
123_110;1063358
123_111;371238
123_112;227124
123_113;494984
123_114;251889
123_115;392650
123_116;330392
123_117;1448049
123_118;613875
123_119;1032308
123_120;176669
123_121;890038
123_122;80820
123_123;0
123_124;901701
123_125;195872
123_126;604756
123_127;72428
123_128;1198720
123_129;808878
123_130;612514
123_131;197153
123_132;580996
123_133;252602
123_134;1123334
123_135;1023885
123_136;578724
123_137;664372
123_138;227541
123_139;300389
123_140;382320
124_1;968500
124_2;589639
124_3;773035
124_4;651434
124_5;784032
124_6;279582
124_7;706242
124_8;644058
124_9;283549
124_10;767117
124_11;229793
124_12;961135
124_13;763547
124_14;220565
124_15;792888
124_16;272853
124_17;734768
124_18;770891
124_19;981723
124_20;351499
124_21;573733
124_22;872506
124_23;366226
124_24;342955
124_25;606604
124_26;733030
124_27;309130
124_28;306750
124_29;1038247
124_30;832874
124_31;1153756
124_32;1234201
124_33;682110
124_34;668892
124_35;1133171
124_36;607634
124_37;297683
124_38;614686
124_39;441163
124_40;747531
124_41;1291027
124_42;930681
124_43;535370
124_44;605831
124_45;822921
124_46;1040941
124_47;788599
124_48;758117
124_49;638298
124_50;1126825
124_51;833808
124_52;1247666
124_53;1080773
124_54;1019984
124_55;881868
124_56;795414
124_57;774596
124_58;1200303
124_59;590419
124_60;505796
124_61;350310
124_62;1020932
124_63;840772
124_64;1157145
124_65;1090730
124_66;703626
124_67;1411679
124_68;273348
124_69;287337
124_70;48575
124_71;512932
124_72;207847
124_73;47035
124_74;1190507
124_75;1077180
124_76;30914
124_77;482858
124_78;816434
124_79;637255
124_80;1246204
124_81;330888
124_82;264856
124_83;698670
124_84;1158860
124_85;693794
124_86;826890
124_87;718577
124_88;643067
124_89;1176604
124_90;599741
124_91;911745
124_92;1110248
124_93;433507
124_94;559970
124_95;1134388
124_96;1142293
124_97;693776
124_98;1014061
124_99;1237841
124_100;608831
124_101;919100
124_102;845568
124_103;1151419
124_104;1432976
124_105;989121
124_106;434852
124_107;1008270
124_108;1009564
124_109;527596
124_110;1146437
124_111;548929
124_112;817147
124_113;681302
124_114;1132770
124_115;1298241
124_116;1235247
124_117;617399
124_118;1467749
124_119;198450
124_120;1041540
124_121;1069211
124_122;861882
124_123;906313
124_124;0
124_125;1097583
124_126;1460708
124_127;859239
124_128;368282
124_129;757397
124_130;1394584
124_131;1055425
124_132;1055625
124_133;1108679
124_134;280294
124_135;727879
124_136;1284266
124_137;1077435
124_138;1132396
124_139;1199694
124_140;1244204
125_1;1876098
125_2;584563
125_3;484854
125_4;457820
125_5;514031
